long_name,county_name,state_abbr,state_name,region_name,division_name,fips
"VA, Giles County",Giles County,VA,Virginia,South,South Atlantic,51071.0
"VA, Gloucester County",Gloucester County,VA,Virginia,South,South Atlantic,51073.0
"VA, Goochland County",Goochland County,VA,Virginia,South,South Atlantic,51075.0
"VA, Grayson County",Grayson County,VA,Virginia,South,South Atlantic,51077.0
"VA, Greene County",Greene County,VA,Virginia,South,South Atlantic,51079.0
"VA, Greensville County",Greensville County,VA,Virginia,South,South Atlantic,51081.0
"VA, Halifax County",Halifax County,VA,Virginia,South,South Atlantic,51083.0
"VA, Hampton city",Hampton city,VA,Virginia,South,South Atlantic,51650.0
"VA, Hanover County",Hanover County,VA,Virginia,South,South Atlantic,51085.0
"VA, Harrisonburg city",Harrisonburg city,VA,Virginia,South,South Atlantic,51660.0
"VA, Henrico County",Henrico County,VA,Virginia,South,South Atlantic,51087.0
"VA, Henry County",Henry County,VA,Virginia,South,South Atlantic,51089.0
"VA, Highland County",Highland County,VA,Virginia,South,South Atlantic,51091.0
"VA, Hopewell city",Hopewell city,VA,Virginia,South,South Atlantic,51670.0
"VA, Isle of Wight County",Isle of Wight County,VA,Virginia,South,South Atlantic,51093.0
"VA, James City County",James City County,VA,Virginia,South,South Atlantic,51095.0
"VA, King George County",King George County,VA,Virginia,South,South Atlantic,51099.0
"VA, King William County",King William County,VA,Virginia,South,South Atlantic,51101.0
"VA, King and Queen County",King and Queen County,VA,Virginia,South,South Atlantic,51097.0
"VA, Lancaster County",Lancaster County,VA,Virginia,South,South Atlantic,51103.0
"VA, Lee County",Lee County,VA,Virginia,South,South Atlantic,51105.0
"VA, Lexington city",Lexington city,VA,Virginia,South,South Atlantic,51678.0
"VA, Loudoun County",Loudoun County,VA,Virginia,South,South Atlantic,51107.0
"VA, Louisa County",Louisa County,VA,Virginia,South,South Atlantic,51109.0
"VA, Lunenburg County",Lunenburg County,VA,Virginia,South,South Atlantic,51111.0
"VA, Lynchburg city",Lynchburg city,VA,Virginia,South,South Atlantic,51680.0
"VA, Madison County",Madison County,VA,Virginia,South,South Atlantic,51113.0
"VA, Manassas Park city",Manassas Park city,VA,Virginia,South,South Atlantic,51685.0
"VA, Manassas city",Manassas city,VA,Virginia,South,South Atlantic,51683.0
"VA, Martinsville city",Martinsville city,VA,Virginia,South,South Atlantic,51690.0
"VA, Mathews County",Mathews County,VA,Virginia,South,South Atlantic,51115.0
"VA, Mecklenburg County",Mecklenburg County,VA,Virginia,South,South Atlantic,51117.0
"VA, Middlesex County",Middlesex County,VA,Virginia,South,South Atlantic,51119.0
"VA, Montgomery County",Montgomery County,VA,Virginia,South,South Atlantic,51121.0
"VA, Nelson County",Nelson County,VA,Virginia,South,South Atlantic,51125.0
"VA, New Kent County",New Kent County,VA,Virginia,South,South Atlantic,51127.0
"VA, Newport News city",Newport News city,VA,Virginia,South,South Atlantic,51700.0
"VA, Norfolk city",Norfolk city,VA,Virginia,South,South Atlantic,51710.0
"VA, Northampton County",Northampton County,VA,Virginia,South,South Atlantic,51131.0
"VA, Northumberland County",Northumberland County,VA,Virginia,South,South Atlantic,51133.0
"VA, Norton city",Norton city,VA,Virginia,South,South Atlantic,51720.0
"VA, Nottoway County",Nottoway County,VA,Virginia,South,South Atlantic,51135.0
"VA, Orange County",Orange County,VA,Virginia,South,South Atlantic,51137.0
"VA, Page County",Page County,VA,Virginia,South,South Atlantic,51139.0
"VA, Patrick County",Patrick County,VA,Virginia,South,South Atlantic,51141.0
"VA, Petersburg city",Petersburg city,VA,Virginia,South,South Atlantic,51730.0
"VA, Pittsylvania County",Pittsylvania County,VA,Virginia,South,South Atlantic,51143.0
"VA, Poquoson city",Poquoson city,VA,Virginia,South,South Atlantic,51735.0
"VA, Portsmouth city",Portsmouth city,VA,Virginia,South,South Atlantic,51740.0
"VA, Powhatan County",Powhatan County,VA,Virginia,South,South Atlantic,51145.0
"VA, Prince Edward County",Prince Edward County,VA,Virginia,South,South Atlantic,51147.0
"VA, Prince George County",Prince George County,VA,Virginia,South,South Atlantic,51149.0
"VA, Prince William County",Prince William County,VA,Virginia,South,South Atlantic,51153.0
"VA, Pulaski County",Pulaski County,VA,Virginia,South,South Atlantic,51155.0
"VA, Radford city",Radford city,VA,Virginia,South,South Atlantic,51750.0
"VA, Rappahannock County",Rappahannock County,VA,Virginia,South,South Atlantic,51157.0
"VA, Richmond County",Richmond County,VA,Virginia,South,South Atlantic,51159.0
"VA, Richmond city",Richmond city,VA,Virginia,South,South Atlantic,51760.0
"VA, Roanoke County",Roanoke County,VA,Virginia,South,South Atlantic,51161.0
"VA, Roanoke city",Roanoke city,VA,Virginia,South,South Atlantic,51770.0
"VA, Rockbridge County",Rockbridge County,VA,Virginia,South,South Atlantic,51163.0
"VA, Rockingham County",Rockingham County,VA,Virginia,South,South Atlantic,51165.0
"VA, Russell County",Russell County,VA,Virginia,South,South Atlantic,51167.0
"VA, Salem city",Salem city,VA,Virginia,South,South Atlantic,51775.0
"VA, Scott County",Scott County,VA,Virginia,South,South Atlantic,51169.0
"VA, Shenandoah County",Shenandoah County,VA,Virginia,South,South Atlantic,51171.0
"VA, Smyth County",Smyth County,VA,Virginia,South,South Atlantic,51173.0
"VA, Southampton County",Southampton County,VA,Virginia,South,South Atlantic,51175.0
"VA, Spotsylvania County",Spotsylvania County,VA,Virginia,South,South Atlantic,51177.0
"VA, Stafford County",Stafford County,VA,Virginia,South,South Atlantic,51179.0
"VA, Staunton city",Staunton city,VA,Virginia,South,South Atlantic,51790.0
"VA, Suffolk city",Suffolk city,VA,Virginia,South,South Atlantic,51800.0
"VA, Surry County",Surry County,VA,Virginia,South,South Atlantic,51181.0
"VA, Sussex County",Sussex County,VA,Virginia,South,South Atlantic,51183.0
"VA, Tazewell County",Tazewell County,VA,Virginia,South,South Atlantic,51185.0
"VA, Virginia Beach city",Virginia Beach city,VA,Virginia,South,South Atlantic,51810.0
"VA, Warren County",Warren County,VA,Virginia,South,South Atlantic,51187.0
"VA, Washington County",Washington County,VA,Virginia,South,South Atlantic,51191.0
"VA, Waynesboro city",Waynesboro city,VA,Virginia,South,South Atlantic,51820.0
"VA, Westmoreland County",Westmoreland County,VA,Virginia,South,South Atlantic,51193.0
"VA, Williamsburg city",Williamsburg city,VA,Virginia,South,South Atlantic,51830.0
"VA, Winchester city",Winchester city,VA,Virginia,South,South Atlantic,51840.0
"VA, Wise County",Wise County,VA,Virginia,South,South Atlantic,51195.0
"VA, Wythe County",Wythe County,VA,Virginia,South,South Atlantic,51197.0
"VA, York County",York County,VA,Virginia,South,South Atlantic,51199.0
"VT, Addison County",Addison County,VT,Vermont,Northeast,New England,50001.0
"VT, Bennington County",Bennington County,VT,Vermont,Northeast,New England,50003.0
"VT, Caledonia County",Caledonia County,VT,Vermont,Northeast,New England,50005.0
"VT, Chittenden County",Chittenden County,VT,Vermont,Northeast,New England,50007.0
"VT, Essex County",Essex County,VT,Vermont,Northeast,New England,50009.0
"VT, Franklin County",Franklin County,VT,Vermont,Northeast,New England,50011.0
"VT, Grand Isle County",Grand Isle County,VT,Vermont,Northeast,New England,50013.0
